file,repo,tlg_code,author,century,genre,word_count,century_label
tlg0013.tlg015.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,64,5th c. BCE
tlg0013.tlg012.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,30,5th c. BCE
tlg0013.tlg024.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,35,5th c. BCE
tlg0013.tlg023.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,25,5th c. BCE
tlg0013.tlg022.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,44,5th c. BCE
tlg0013.tlg025.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,55,5th c. BCE
tlg0013.tlg013.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,20,5th c. BCE
tlg0013.tlg014.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,49,5th c. BCE
tlg0013.tlg032.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,125,5th c. BCE
tlg0013.tlg003.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,3839,5th c. BCE
tlg0013.tlg004.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,4031,5th c. BCE
tlg0013.tlg005.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,2049,5th c. BCE
tlg0013.tlg002.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,3375,5th c. BCE
tlg0013.tlg033.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,118,5th c. BCE
tlg0013.tlg011.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,37,5th c. BCE
tlg0013.tlg016.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,35,5th c. BCE
tlg0013.tlg029.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,98,5th c. BCE
tlg0013.tlg020.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,53,5th c. BCE
tlg0013.tlg027.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,134,5th c. BCE
tlg0013.tlg018.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,77,5th c. BCE
tlg0013.tlg026.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,91,5th c. BCE
tlg0013.tlg019.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,338,5th c. BCE
tlg0013.tlg021.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,40,5th c. BCE
tlg0013.tlg017.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,29,5th c. BCE
tlg0013.tlg028.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,113,5th c. BCE
tlg0013.tlg010.perseus-grc2.xml,Perseus,0013,Anonymous,-5,poetry,41,5th c. BCE
tlg0014.tlg054.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3190,4th c. BCE
tlg0014.tlg053.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2015,4th c. BCE
tlg0014.tlg062.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,9567,4th c. BCE
tlg0014.tlg009.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,4307,4th c. BCE
tlg0014.tlg036.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3972,4th c. BCE
tlg0014.tlg031.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,951,4th c. BCE
tlg0014.tlg038.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1852,4th c. BCE
tlg0014.tlg007.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2439,4th c. BCE
tlg0014.tlg063.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,6096,4th c. BCE
tlg0014.tlg052.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2122,4th c. BCE
tlg0014.tlg055.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2119,4th c. BCE
tlg0014.tlg001.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1835,4th c. BCE
tlg0014.tlg039.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2747,4th c. BCE
tlg0014.tlg006.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1996,4th c. BCE
tlg0014.tlg030.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2356,4th c. BCE
tlg0014.tlg008.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,4233,4th c. BCE
tlg0014.tlg037.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3786,4th c. BCE
tlg0014.tlg015.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2210,4th c. BCE
tlg0014.tlg012.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1414,4th c. BCE
tlg0014.tlg024.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,14667,4th c. BCE
tlg0014.tlg023.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,15418,4th c. BCE
tlg0014.tlg048.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3524,4th c. BCE
tlg0014.tlg046.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1857,4th c. BCE
tlg0014.tlg041.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1967,4th c. BCE
tlg0014.tlg022.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,5634,4th c. BCE
tlg0014.tlg025.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,6722,4th c. BCE
tlg0014.tlg013.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2318,4th c. BCE
tlg0014.tlg014.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2592,4th c. BCE
tlg0014.tlg040.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3914,4th c. BCE
tlg0014.tlg047.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,5397,4th c. BCE
tlg0014.tlg049.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,4365,4th c. BCE
tlg0014.tlg032.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1913,4th c. BCE
tlg0014.tlg035.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3653,4th c. BCE
tlg0014.tlg003.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2357,4th c. BCE
tlg0014.tlg004.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3287,4th c. BCE
tlg0014.tlg050.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,4618,4th c. BCE
tlg0014.tlg057.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,4624,4th c. BCE
tlg0014.tlg061.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3661,4th c. BCE
tlg0014.tlg059.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,9229,4th c. BCE
tlg0014.tlg005.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1457,4th c. BCE
tlg0014.tlg002.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2045,4th c. BCE
tlg0014.tlg034.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3269,4th c. BCE
tlg0014.tlg033.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2553,4th c. BCE
tlg0014.tlg058.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,4698,4th c. BCE
tlg0014.tlg060.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2545,4th c. BCE
tlg0014.tlg056.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3309,4th c. BCE
tlg0014.tlg051.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1345,4th c. BCE
tlg0014.tlg042.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,2242,4th c. BCE
tlg0014.tlg045.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,5707,4th c. BCE
tlg0014.tlg011.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1290,4th c. BCE
tlg0014.tlg016.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1856,4th c. BCE
tlg0014.tlg029.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,3908,4th c. BCE
tlg0014.tlg020.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,11367,4th c. BCE
tlg0014.tlg027.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,4575,4th c. BCE
tlg0014.tlg018.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,22431,4th c. BCE
tlg0014.tlg044.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,4217,4th c. BCE
tlg0014.tlg043.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,6300,4th c. BCE
tlg0014.tlg026.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1686,4th c. BCE
tlg0014.tlg019.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,23061,4th c. BCE
tlg0014.tlg021.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,15747,4th c. BCE
tlg0014.tlg017.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1790,4th c. BCE
tlg0014.tlg028.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,1516,4th c. BCE
tlg0014.tlg010.perseus-grc2.xml,Perseus,0014,Demosthenes,-4,prose,4447,4th c. BCE
tlg0057.tlg054.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,4221,1st c. BCE
tlg0057.tlg053.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,5803,1st c. BCE
tlg0057.tlg065.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,27265,1st c. BCE
tlg0057.tlg062.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,36318,1st c. BCE
tlg0057.tlg096.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,9831,1st c. BCE
tlg0057.tlg009.1st1K-grc2.xml,First1KGreek,0057,Galen,-1,prose,27713,1st c. BCE
tlg0057.tlg009.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,27694,1st c. BCE
tlg0057.tlg036.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,66879,1st c. BCE
tlg0057.tlg031.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,4468,1st c. BCE
tlg0057.tlg038.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,10187,1st c. BCE
tlg0057.tlg007.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,16153,1st c. BCE
tlg0057.tlg063.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,15712,1st c. BCE
tlg0057.tlg064.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,33858,1st c. BCE
tlg0057.tlg052.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,mixed,3251,1st c. BCE
tlg0057.tlg099.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,42854,1st c. BCE
tlg0057.tlg055.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,3158,1st c. BCE
tlg0057.tlg001.1st1K-grc2.xml,First1KGreek,0057,Galen,-1,mixed,5092,1st c. BCE
tlg0057.tlg001.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,poetry,5041,1st c. BCE
tlg0057.tlg039.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,2212,1st c. BCE
tlg0057.tlg006.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,11963,1st c. BCE
tlg0057.tlg030.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,6257,1st c. BCE
tlg0057.tlg008.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,13405,1st c. BCE
tlg0057.tlg037.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,44962,1st c. BCE
tlg0057.tlg015.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,4198,1st c. BCE
tlg0057.tlg012.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,6930,1st c. BCE
tlg0057.tlg024.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,1766,1st c. BCE
tlg0057.tlg023.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,4713,1st c. BCE
tlg0057.tlg048.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,1581,1st c. BCE
tlg0057.tlg083.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,11017,1st c. BCE
tlg0057.tlg077.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,poetry,103969,1st c. BCE
tlg0057.tlg070.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,10057,1st c. BCE
tlg0057.tlg084.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,1370,1st c. BCE
tlg0057.tlg079.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,mixed,13017,1st c. BCE
tlg0057.tlg046.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,5294,1st c. BCE
tlg0057.tlg041.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,6645,1st c. BCE
tlg0057.tlg022.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,7712,1st c. BCE
tlg0057.tlg025.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,821,1st c. BCE
tlg0057.tlg013.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,7539,1st c. BCE
tlg0057.tlg014.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,3606,1st c. BCE
tlg0057.tlg040.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,503,1st c. BCE
tlg0057.tlg078.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,poetry,27861,1st c. BCE
tlg0057.tlg047.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,3538,1st c. BCE
tlg0057.tlg085.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,24376,1st c. BCE
tlg0057.tlg071.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,704,1st c. BCE
tlg0057.tlg049.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,5603,1st c. BCE
tlg0057.tlg076.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,mixed,142666,1st c. BCE
tlg0057.tlg082.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,mixed,2530,1st c. BCE
tlg0057.tlg103.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,4007,1st c. BCE
tlg0057.tlg102.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,14746,1st c. BCE
tlg0057.tlg114.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,675,1st c. BCE
tlg0057.tlg032.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,mixed,94753,1st c. BCE
tlg0057.tlg035.1st1K-grc3.xml,First1KGreek,0057,Galen,-1,prose,681,1st c. BCE
tlg0057.tlg035.1st1K-grc2.xml,First1KGreek,0057,Galen,-1,prose,396,1st c. BCE
tlg0057.tlg003.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,1388,1st c. BCE
tlg0057.tlg004.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,6225,1st c. BCE
tlg0057.tlg050.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,11076,1st c. BCE
tlg0057.tlg057.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,69856,1st c. BCE
tlg0057.tlg068.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,5971,1st c. BCE
tlg0057.tlg061.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,32090,1st c. BCE
tlg0057.tlg095.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,51618,1st c. BCE
tlg0057.tlg092.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,96004,1st c. BCE
tlg0057.tlg066.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,157546,1st c. BCE
tlg0057.tlg059.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,42804,1st c. BCE
tlg0057.tlg002.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,1830,1st c. BCE
tlg0057.tlg034.1st1K-grc2.xml,First1KGreek,0057,Galen,-1,prose,1712,1st c. BCE
tlg0057.tlg034.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,1700,1st c. BCE
tlg0057.tlg033.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,13831,1st c. BCE
tlg0057.tlg067.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,22890,1st c. BCE
tlg0057.tlg093.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,7436,1st c. BCE
tlg0057.tlg058.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,5977,1st c. BCE
tlg0057.tlg094.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,7591,1st c. BCE
tlg0057.tlg060.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,31232,1st c. BCE
tlg0057.tlg056.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,31842,1st c. BCE
tlg0057.tlg069.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,9042,1st c. BCE
tlg0057.tlg051.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,9114,1st c. BCE
tlg0057.tlg073.1st1K-grc2.xml,First1KGreek,0057,Galen,-1,prose,2250,1st c. BCE
tlg0057.tlg073.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,1996,1st c. BCE
tlg0057.tlg087.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,67030,1st c. BCE
tlg0057.tlg074.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,3219,1st c. BCE
tlg0057.tlg089.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,156383,1st c. BCE
tlg0057.tlg042.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,6085,1st c. BCE
tlg0057.tlg045.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,20902,1st c. BCE
tlg0057.tlg011.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,78399,1st c. BCE
tlg0057.tlg016.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,3261,1st c. BCE
tlg0057.tlg029.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,6320,1st c. BCE
tlg0057.tlg020.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,6050,1st c. BCE
tlg0057.tlg027.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,mixed,8377,1st c. BCE
tlg0057.tlg018.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,14720,1st c. BCE
tlg0057.tlg044.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,29418,1st c. BCE
tlg0057.tlg043.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,6621,1st c. BCE
tlg0057.tlg075.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,133890,1st c. BCE
tlg0057.tlg081.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,8450,1st c. BCE
tlg0057.tlg086.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,6623,1st c. BCE
tlg0057.tlg072.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,2973,1st c. BCE
tlg0057.tlg019.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,6487,1st c. BCE
tlg0057.tlg019.opp-grc1.xml,First1KGreek,0057,Galen,-1,prose,7240,1st c. BCE
tlg0057.tlg021.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,20793,1st c. BCE
tlg0057.tlg017.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,194297,1st c. BCE
tlg0057.tlg028.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,8194,1st c. BCE
tlg0057.tlg010.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,31893,1st c. BCE
tlg0057.tlg100.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,41682,1st c. BCE
tlg0057.tlg107.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,997,1st c. BCE
tlg0057.tlg101.1st1K-grc1.xml,First1KGreek,0057,Galen,-1,prose,41054,1st c. BCE
tlg0061.tlg007.1st1K-grc1.xml,First1KGreek,0061,Pseudo-Lucian,2,mixed,3348,2nd c. CE
tlg0061.tlg001.1st1K-grc1.xml,First1KGreek,0061,Pseudo-Lucian,2,prose,9654,2nd c. CE
tlg0061.tlg006.1st1K-grc1.xml,First1KGreek,0061,Pseudo-Lucian,2,prose,2456,2nd c. CE
tlg0061.tlg008.1st1K-grc1.xml,First1KGreek,0061,Pseudo-Lucian,2,prose,3465,2nd c. CE
tlg0061.tlg003.1st1K-grc1.xml,First1KGreek,0061,Pseudo-Lucian,2,prose,5144,2nd c. CE
tlg0061.tlg004.1st1K-grc1.xml,First1KGreek,0061,Pseudo-Lucian,2,prose,929,2nd c. CE
tlg0061.tlg005.1st1K-grc1.xml,First1KGreek,0061,Pseudo-Lucian,2,poetry,1198,2nd c. CE
tlg0061.tlg002.1st1K-grc1.xml,First1KGreek,0061,Pseudo-Lucian,2,mixed,7663,2nd c. CE
tlg0059.tlg037.1st1K-grc1.xml,First1KGreek,0059,Plato,-4,prose,1928,4th c. BCE
tlg4034.tlg006.1st1K-grc1.xml,First1KGreek,4034,Michael of Ephesus,11,prose,31732,11th c. CE
tlg4034.tlg003.1st1K-grc1.xml,First1KGreek,4034,Michael of Ephesus,11,prose,43727,11th c. CE
tlg4034.tlg004.1st1K-grc1.xml,First1KGreek,4034,Michael of Ephesius,11,prose,11524,11th c. CE
tlg4034.tlg005.1st1K-grc1.xml,First1KGreek,4034,Michael of Ephesus,11,prose,15494,11th c. CE
tlg4034.tlg002.1st1K-grc1.xml,First1KGreek,4034,Michael Ephesius,11,prose,59563,11th c. CE
tlg0067.tlg001.1st1K-grc1.xml,First1KGreek,0067,Agatharchides,-2,prose,23878,2nd c. BCE
tlg0093.tlg010x04.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,1429,1st c. BCE
tlg0093.tlg010x03.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,3720,1st c. BCE
tlg0093.tlg010x02.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,5596,1st c. BCE
tlg0093.tlg010x05.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,925,1st c. BCE
tlg0093.tlg001.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,75869,1st c. BCE
tlg0093.tlg006.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,3368,1st c. BCE
tlg0093.ogl001.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,5558,1st c. BCE
tlg0093.tlg010x07.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,293,1st c. BCE
tlg0093.tlg010x09.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,13698,1st c. BCE
tlg0093.tlg010x08.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,95,1st c. BCE
tlg0093.tlg010x06.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,2412,1st c. BCE
tlg0093.tlg010x01.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,5570,1st c. BCE
tlg0093.tlg003.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,9004,1st c. BCE
tlg0093.tlg004.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,4264,1st c. BCE
tlg0093.tlg005.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,6082,1st c. BCE
tlg0093.tlg002.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,69672,1st c. BCE
tlg0093.ogl002.1st1K-grc1.xml,First1KGreek,0093,Theophrastus,-1,prose,3806,1st c. BCE
tlg0094.tlg001.1st1K-grc1.xml,First1KGreek,0094,Pseudo-Plutarch,2,prose,6548,2nd c. CE
tlg1719.tlg001.1st1K-grc1.xml,First1KGreek,1719,Theodosius of Bithynia,-2,prose,27489,2nd c. BCE
tlg0005.tlg003.1st1K-grc1.xml,First1KGreek,0005,Theocritus,-3,poetry,77,3rd c. BCE
tlg1264.tlg001.1st1K-grc1.xml,First1KGreek,1264,Chrysippus,-3,prose,98444,3rd c. BCE
tlg1264.tlg003.1st1K-grc1.xml,First1KGreek,1264,Chrysippus,-3,prose,253,3rd c. BCE
tlg1264.tlg004.1st1K-grc1.xml,First1KGreek,1264,Chrysippus,-3,prose,2477,3rd c. BCE
tlg1264.tlg002.1st1K-grc1.xml,First1KGreek,1264,Chrysippus,-3,prose,46976,3rd c. BCE
tlg2022.tlg009.1st1K-grc1.xml,First1KGreek,2022,Gregory of Nazianzus,3,prose,6415,3rd c. CE
tlg2022.tlg007.1st1K-grc1.xml,First1KGreek,2022,Gregory of Nazianzus,3,prose,3082,3rd c. CE
tlg2022.tlg008.1st1K-grc1.xml,First1KGreek,2022,Gregorius Nazianzenus,3,prose,10227,3rd c. CE
tlg2022.tlg003.1st1K-grc1.xml,First1KGreek,2022,Gregory of Nazianzus,3,poetry,23709,3rd c. CE
tlg2022.tlg060.1st1K-grc1.xml,First1KGreek,2022,pseudo-Menander,3,prose,144,3rd c. CE
tlg2022.tlg011.1st1K-grc1.xml,First1KGreek,2022,Gregory of Nazianzus,3,prose,8241,3rd c. CE
tlg2022.tlg010.1st1K-grc1.xml,First1KGreek,2022,Gregorius Nazianzenus,3,prose,6849,3rd c. CE
tlg3135.tlg001.1st1K-grc1.xml,First1KGreek,3135,Joannes Zonaras,12,prose,347954,12th c. CE
tlg3135.tlg012.1st1K-grc1.xml,First1KGreek,3135,Joannes Zonaras,12,prose,989,12th c. CE
tlg3135.tlg011.1st1K-grc1.xml,First1KGreek,3135,Joannes Zonaras,12,prose,24835,12th c. CE
tlg2048.tlg001.1st1K-grc1.xml,First1KGreek,2048,"Sozomenus, Salaminius Hermias",5,prose,112976,5th c. CE
tlg0317.tlg001.1st1K-grc1.xml,First1KGreek,0317,Acta Joannis,2,prose,18267,2nd c. CE
tlg0317.tlg002.1st1K-grc1.xml,First1KGreek,0317,Acta Joannis,2,prose,2493,2nd c. CE
tlg0541.tlg042.1st1K-grc2.xml,First1KGreek,0541,pseudo-Menander,-3,prose,380,3rd c. BCE
tlg0541.tlg042.1st1K-grc3.xml,First1KGreek,0541,pseudo-Menander,-3,prose,144,3rd c. BCE
tlg0541.tlg042.1st1K-grc1.xml,First1KGreek,0541,pseudo-Menander,-3,prose,1857,3rd c. BCE
tlg5034.tlg001a.perseus-grc1.xml,First1KGreek,5034,Scholia in Pindarum,12,prose,67515,12th c. CE
tlg5034.tlg001b.perseus-grc1.xml,First1KGreek,5034,Scholia in Pindarum,12,prose,47443,12th c. CE
tlg5034.tlg001d.perseus-grc1.xml,First1KGreek,5034,Pindar Scholia,12,prose,17567,12th c. CE
tlg5034.tlg001c.perseus-grc1.xml,First1KGreek,5034,Scholia in Pindarum,12,prose,36654,12th c. CE
tlg2023.tlg001.1st1K-grc1.xml,First1KGreek,2023,Iamblichus,3,prose,29951,3rd c. CE
tlg2023.tlg006.1st1K-grc1.xml,First1KGreek,2023,Iamblichus,3,prose,41261,3rd c. CE
